PRODUCT_ID,PRODUCT_NAME,PRODUCT_PRICE,CURRENCY,STORE_NAME,IMAGE_URL,PRODUCT_LINK
445,Zuri Button Mushrooms..,415,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-button-mushrooms-250gm
446,Prime Ngowe Big Mango..,50,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/prime-ngowe-big-mango-1pc
447,Zuri Carrot Slice 500..,160,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-carrot-slice-500gm
448,Zuri Carrot Slice 250..,105,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-carrot-slice-250gm
449,Zuri Mango Coast 1pc..,40,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-mango-coast-1pc
450,Zuri Coconut Pc..,130,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-coconut-pc
451,Zuri Red Chilli..,30,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-red-chilli
452,Zuri Green Chilli..,30,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-green-chilli
453,Zuri Cherry Tomatoes..,190,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-cherry-tomatoes
454,Zuri Spinach 200gm..,160,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-spinach-200gm
455,Zuri Turmeric Per Kg..,380,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-turmeric-per-kg
456,Zuri Methi..,20,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-methi
457,Zuri Local Garlic Per..,540,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-local-garlic-per-kg
458,Zuri Long Bullet Chil..,230,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-long-bullet-chilli-per-kg
459,Zuri Potatoe Per Kg..,115,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-potatoe-per-kg
460,Zuri Hass Avocado Per..,90,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-hass-avocado-per-kg
461,Zuri Baby Potatoes Ne..,105,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-baby-potatoes-net
462,Zuri Fine French Bean..,160,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-fine-french-beans-per-kg
463,Zuri Radish Per Kg..,110,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-radish-per-kg
464,Zuri Tomoko Fruit..,90,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-tomoko-fruit
465,Zuri Red Passion Frui..,15,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-red-passion-fruit-pcs
466,Zuri Baby Corn 250gms..,110,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-baby-corn-250gms
467,Zuri Carrot Per Kg..,180,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-carrot-per-kg
468,Zuri Local Pomagranat..,190,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-local-pomagranate-1pc
469,Zuri Yellow/red Capsi..,45,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-yellowred-capsicum-2pcs
470,Zuri Yellow/red Capsi..,190,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-yellowred-capsicum-3pcs
471,Zuri Apple Mango 1pc..,50,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-apple-mango-1pc
472,Zuri Scotch Bonnet Ch..,380,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-scotch-bonnet-chilli-per-kg
473,Zuri Palak Per Pc..,25,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-palak-per-pc
474,Zuri Chayote Fruit Pe..,40,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-chayote-fruit-per-pc
475,Zuri Soft Lettuce Per..,35,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-soft-lettuce-per-pc
476,Zuri Tangerine Pack..,600,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/zuri-tangerine-pack
477,Stargift Thermos Stra..,45,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/default.jpg,http://cleanshelf.co.ke/product/stargift-thermos-strainer
478,Green Peas Per Kg..,595,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/cufpzfw6cj0eloesmq6pi4kblrfjx7pt.jpg,http://cleanshelf.co.ke/product/green-peas-per-kg
479,Cucumber Per Kg..,160,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/cucumber-per-kg.jpg,http://cleanshelf.co.ke/product/cucumber-per-kg
480,Crisp Red Apple Pp 6'..,255,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/crisp-red-apple-pp-6s.jpg,http://cleanshelf.co.ke/product/crisp-red-apple-pp-6s
481,Crisp Red Apple Pp 4'..,170,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/crisp-red-apple-pp-4s.jpg,http://cleanshelf.co.ke/product/crisp-red-apple-pp-4s
482,Crisp Red Apple 1pc..,45,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/crisp-red-apple-1pc.jpg,http://cleanshelf.co.ke/product/crisp-red-apple-1pc
483,Courgetti Per Kg..,130,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/courgetti-per-kg.jpg,http://cleanshelf.co.ke/product/courgetti-per-kg
484,Coconut 1pc..,100,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/coconut-1pc.jpg,http://cleanshelf.co.ke/product/coconut-1pc
485,Cherry Tomatoe Per Pa..,80,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/cherry-tomatoe-per-pack.jpg,http://cleanshelf.co.ke/product/cherry-tomatoe-per-pack
486,Celery..,150,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/celery.png,http://cleanshelf.co.ke/product/celery
487,Cauliflower Per Kg..,295,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/cauliflower-per-kg.jpg,http://cleanshelf.co.ke/product/cauliflower-per-kg
488,Cassava Per Kg..,120,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/cassava-per-kg.jpg,http://cleanshelf.co.ke/product/cassava-per-kg
489,Garlic Small Net..,130,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/bnfkdnkhyro2jtghkkxnvq65hlhzouwn.jpg,http://cleanshelf.co.ke/product/garlic-small-net
490,Beetroot Per Kg..,200,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/beetroot-per-kg
491,Avocado..,80,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/avocado
492,Assorted Apples Pp 6'..,255,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/assorted-apples-pp-6s.jpg,http://cleanshelf.co.ke/product/assorted-apples-pp-6s
493,Apples 6pk..,280,KSh,Cleanshelf,https://cleanshelf.s3.eu-central-003.backblazeb2.com/product-images/apples-6pk.jpg,http://cleanshelf.co.ke/product/apples-6pk
494,Apple Medium Size..,35,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/apple-medium-size
495,Orange Imported..,40,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/orange-imported
496,Apple Mango..,40,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/apple-mango
497,Apple 4pack..,205,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/apple-4pack
498,Apple 1pc..,40,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/apple-1pc
499,Turmeric Per Kg..,395,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/turmeric-per-kg
500,Tomato Per Kg..,130,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/tomato-per-kg
501,Mrenda..,30,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/mrenda
502,Carrot Per Kg..,150,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/carrot-per-kg
503,Sweet Melon..,150,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/sweet-melon
504,Cabbage 1pc..,85,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/cabbage-1pc
505,Butter Nut Per Kg..,120,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/butter-nut-per-kg
506,Bullet Chillies..,180,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/bullet-chillies
507,Broccoli Per Kg..,360,KSh,Cleanshelf,http://cleanshelf.co.ke/assets/images/shimmer-loading.gif,http://cleanshelf.co.ke/product/broccoli-per-kg
508,Sylvia Basket Organic Irish Potatoes - 1Kg,179,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Kenya-Red-Potatoes.jpg,https://greenspoon.co.ke/product/sylvia-basket-organic-potatoes-1kg/
509,Six Square Frozen French Beans - 250g,149,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/03/Greenspoon-Kenya-Six-Square-Frozen-French-Beans-250g.jpg,https://greenspoon.co.ke/product/six-square-frozen-french-beans-250g/
510,Kagira Ridge Farm Organic Local Cucumber - 500g,169,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/10/Greenspoon-Kenya-Kagira-Ridge-Farm-Organic-Local-Cucumber.jpg,https://greenspoon.co.ke/product/kagira-ridge-farm-organic-local-cucumber-500g/
511,Farm Fresh (AAA) Sweet Corn Goblets - 500g,219,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/06/Greenspoon-Sweet-Corn-Goblets.jpg,https://greenspoon.co.ke/product/farm-fresh-aaa-sweet-corn-goblets-500g/
512,Molly Farm Markies (Chips) White Potatoes - 1Kg,159,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/05/Greenspoon-0163.jpg,https://greenspoon.co.ke/product/molly-farm-markies-chips-white-potatoes-1kg/
513,Afrilift Organic Cherry Tomatoes - 300g Punnet,298,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/05/Greenspoon-Kenya-Agrilift-Cherry-Tomatoes.jpg,https://greenspoon.co.ke/product/agrilift-organic-cherry-tomatoes-300g-punnet/
514,Evergreen Fresh Tomatoes - 500g,98,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Kenya-Evergreen-Fresh-Tomatoes.jpg,https://greenspoon.co.ke/product/evergreen-fresh-tomatoes-500g/
515,Farm Fresh (AAA) Baby Courgettes Loose - 200g,109,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/03/Greenspoon-Kenya-Baby-Courgettes.jpg,https://greenspoon.co.ke/product/aaa-growers-baby-courgettes-loose-200g/
516,Farm Fresh (AAA) Sweet Stem Broccoli Florets - 250,129,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Sweet-stem-head-florets.jpg,https://greenspoon.co.ke/product/aaa-growers-sweet-stem-broccoli-florets-250g/
517,VP Foods Baby Spinach - 200g,109,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Baby-Spinach.jpg,https://greenspoon.co.ke/product/vp-foods-baby-spinach-200g/
518,Naivasha Yellow Capsicum - 250g,98,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/03/Greenspoon-Kenya-NaivashaYellowCapsicum.jpg,https://greenspoon.co.ke/product/naivasha-yellow-capsicum-200g/
519,Molly Farm Organic American Sweet Potatoes - 1Kg,189,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Kenya-Orange-Sweet-Potato.jpg,https://greenspoon.co.ke/product/molly-farm-organic-american-sweet-potatoes-1kg/
520,Molly Farm Organic Sweet Corn - Piece,109,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Evergreen-Sweet-Corn.jpg,https://greenspoon.co.ke/product/molly-farm-organic-sweet-corn-per-piece/
521,Sunripe Certified Organic Broccoli Tips - 200g,89,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/03/Greenspoon-Kenya-Sunripe-Certified-Organic-Broccoli-Tips-200g.jpg,https://greenspoon.co.ke/product/tenderstem-broccoli/
522,Sunripe Certified Organic Hass Avocadoes - 1Kg/ Approx. 5 Pieces,350,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/03/Greenspoon-Kenya-Hass-Avocados.jpg,https://greenspoon.co.ke/product/hass-avocado-2/
523,Exclusive: Farm Fresh (AAA) Ripe and Ready Hass Avocadoes,73,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-Kenya-Farm-Fresh-Ripe-and-ready-Hass-Avocado.jpg,https://greenspoon.co.ke/product/aaa-avocadoes-yummy/
524,Narok Local Cucumber - 500g,149,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-6.jpg,https://greenspoon.co.ke/product/local-cucumber-500g/
525,Kajiado White Onions - 500g (Limited Supply),159,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-White-Onions-Kwik-Basket.jpg,https://greenspoon.co.ke/product/white-onions-500g/
526,Kajiado Red Onions - 500g,129,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Red-Onions-Kwik-Basket.jpg,https://greenspoon.co.ke/product/red-onions-500g/
527,Farm Fresh (AAA) Ginger - 125g,59,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-268.jpg,https://greenspoon.co.ke/product/ginger-1kg/
528,Kajiado English Cucumber - Per Piece (Limited Supply),69,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-1244.jpg,https://greenspoon.co.ke/product/english-cucumber-per-piece/
529,Nyandarua Carrots - 500g (Limited Supply),98,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Carrots-Kwik-Basket.jpg,https://greenspoon.co.ke/product/carrots-500g/
530,Naivasha Green Capsicum - Approx.150g,59,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Green-capsicum-Kwik-Basket.jpg,https://greenspoon.co.ke/product/green-capsicum-1kg/
531,Mlango Farm Organic Managu (African Nightshade) - Bunch / Approx. 500g,49,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-Managu-Mlango-Farm-1.jpg,https://greenspoon.co.ke/product/mlango-farm-organic-managu-african-nightshade-bunch-approx-500g/
532,Mlango Farm  Organic Terere (Amaranthus) - Bunch / Approx. 700g,49,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-Terere-Amaranthus-Bunch-Mlango-Farm-1.jpg,https://greenspoon.co.ke/product/mlango-farm-organic-terere-amaranthus-bunch-approx-700g/
533,Mlango Farm Organic Spinach - Bunch,39,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-Spinach-Mlango-Farm-1.jpg,https://greenspoon.co.ke/product/mlango-farm-organic-spinach-bunch/
534,Farm Fresh (AAA) Bunched Dill - 100g,69,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-1239.jpg,https://greenspoon.co.ke/product/dill-50g/
535,Naivasha Red Capsicum - 250g / Approx. 1 Piece (Limited Availability),98,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Red-Capsicum-Kwik-Basket.jpg,https://greenspoon.co.ke/product/red-capsicum-250g/
536,Mlango Farm Organic Chopped Spinach - 250g,89,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2024/01/greenspoon-Mlango-chopped-kales-spinach-8598.jpg,https://greenspoon.co.ke/product/mlango-farm-organic-chopped-spinach-250g/
537,Mlango Farm Organic Mixed Sukuma and Spinach - 250g,98,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2024/02/greenspoon-Mlango-chopped-kales-spinach-8598.jpg,https://greenspoon.co.ke/product/mlango-farm-organic-mixed-sukuma-and-spinach-250g/
538,Mlango Farm Organic Mixed Bag Lettuce - 150g,119,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2024/01/greenspoon-Mlango-mixed-letuce-7326.jpg,https://greenspoon.co.ke/product/mlango-farm-organic-mixed-bag-lettuce-150g/
539,Mlango Farm Organic Plucked Pak Choy - 250g,229,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2024/01/greenspoon-Mlango-packchoi-loose-7336.jpg,https://greenspoon.co.ke/product/mlango-farm-organic-plucked-pak-choy-250g/
540,Sylvia Basket Organic Arrowroot 1Kg,229,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Kenya-Arrow-Root.jpg,https://greenspoon.co.ke/product/sylvia-basket-organic-arrowroot-1kg/
541,Zuriel Fresh Farm White Onion - 1Kg,239,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/03/Greenspoon-Kenya-Sylvia-Basket-White-Baby-Onions.jpg,https://greenspoon.co.ke/product/zuriel-fresh-farm-white-onion-1kg/
542,Evergreen Purple Capsicum 250g,98,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/11/greenspoon-purple-capsicum-AAA-3035.jpg,https://greenspoon.co.ke/product/evergreen-purple-capsicum-250g/
543,Evergreen White Capsicum -  250g,98,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/11/Greenspoon-white-capsicum-3884.jpg,https://greenspoon.co.ke/product/evergreen-white-capsicum-250g/
544,Sylvia Basket Organic White Fleshed Sweet Potato - 1kg,159,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-Kenya-Kagira-Ridge-Farm-Organic-White-Sweet-Potatoes-1Kg.jpg,https://greenspoon.co.ke/product/sylvia-basket-organic-white-fleshed-sweet-potato-1kg/
545,Kamami Organics Turmeric - 125g,79,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/12/Greenspoon-Kenya-Whole-Turmeric.jpg,https://greenspoon.co.ke/product/kamami-organics-turmeric-125g/
546,Kamami Organics White Onions - 500g,179,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-White-Onions-Kwik-Basket.jpg,https://greenspoon.co.ke/product/kamami-organics-white-onions-500g/
547,ForestFoods Certified Organic Rainbow Beetroot - 1Kg,269,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/10/Greenspoon-Rainbow-radish-plain-0816.jpg,https://greenspoon.co.ke/product/forestfoods-certified-organic-rainbow-beetroot-1kg/
548,Greens Frozen Blueberries - 450g,"1,049",KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/08/Greenspoon-Kenya-Follow-The-Sun-Blueberries-125g.jpg,https://greenspoon.co.ke/product/greens-frozen-blueberries-450g/
549,Sylvia Basket Organic Green Lime - 250g,59,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Organic-Tahiti-Limes.jpg,https://greenspoon.co.ke/product/sylvia-basket-organic-green-lime-250g/
550,Sylvia Basket Organic Eggplant - 250g,69,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Eggplant-Kwik-Basket.jpg,https://greenspoon.co.ke/product/sylvia-basket-organic-eggplant-250g/
551,Zuriel Fresh Farm Organic Red Onions - 1kg,219,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/12/Greenspoon-Red-Onions.jpg,https://greenspoon.co.ke/product/zuriel-red-onions-kg/
552,Tendo Organic Farm Broccoli -  Per Head  (Approx.500g),139,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-Brocolli-Mlango-Farm-1.jpg,https://greenspoon.co.ke/product/tendo-organic-farm-broccoli-per-head-approx-500g/
553,ForestFoods Certified Organic Bird's Eye Green Chilies - 50g,59,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/09/Greenspoon-Kenya-ForestFoods-Organic-Green-Peppers-50g.jpg,https://greenspoon.co.ke/product/forestfoods-certified-organic-birds-eye-green-chilies-50g/
554,Sylvia Basket Organic Orange Fleshed Sweet Potato - 1kg,169,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/09/Greenspoon-Sylvia-Basket-Orange-SweetPotato.jpg,https://greenspoon.co.ke/product/sylvia-basket-organic-orange-fleshed-sweet-potato-1kg/
555,VP Foods Tender Stem Broccoli Florets - 250g,79,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/12/Greenspoon-Kenya-Tenderstems.jpg,https://greenspoon.co.ke/product/vp-foods-tender-stem-broccoli-florets-250g/
556,Farm Fresh (AAA) Chopped Kales - 200g,79,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/09/Greenspoon-Kenya-Farm-Fresh-AAA-Chopped-Kales-200g.jpg,https://greenspoon.co.ke/product/farm-fresh-aaa-chopped-kales-200g/
557,ForestFoods Certified Organic Kales - 500g,69,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/04/Greenspoon-Kenya-Farasi-Lane-Farm-Sukuma-Wiki-Bunch.jpg,https://greenspoon.co.ke/product/forestfoods-certified-organic-curly-kale-250g/
558,Farm Fresh (AAA) Organic Ripe and Ready Hass Avocados - Twin Pack,229,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/08/Greenspoon-Kenya-Farm-Fresh-AAA-Organic-Ripe-and-Ready-Hass-Avocadoes-Twin-Pack.jpg,https://greenspoon.co.ke/product/farm-fresh-aaa-organic-ripe-and-ready-hass-avocadoes/
559,Malin Farm Pomelos,,,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/09/greenspoon-Pomelo-unripe-7323.jpg,https://greenspoon.co.ke/product/malin-farm-pomelos/
560,Farm Fresh (AAA) Butternut Cubes - 200g,119,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/08/Greenspoon-Kenya-FarmFresh-Butternut-Cubes-1.jpg,https://greenspoon.co.ke/product/farm-fresh-aaa-butternut-cubes-200g/
561,Spheretaste Frozen Mixed Berries - 1Kg,"1,759",KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/08/greenspoon-frozen-mixed-beries-5260.jpg,https://greenspoon.co.ke/product/spheretaste-six-berries-fruit-concentrate-600g/
562,Ecoscapes Certified Organic Catnip - Bunch,59,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/07/Greenspoon-Kenya-Ecoscapes-Certified-Organic-Catnip-Bunch.jpg,https://greenspoon.co.ke/product/ecoscapes-certified-organic-catnip-bunch/
563,Sylvia Basket Organic  Fresh Green Maize - Piece,59,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-Kenya-Farasi-Lane-Farm-Fresh-Sweet-Corn-Piece.jpg,https://greenspoon.co.ke/product/sylviai-basket-organic-green-maize-piece/
564,Farasi Lane Farm Organic Flat Parsley - Bunch,69,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/05/Greenspoon-Kenya-Farasi-Lane-Flat-Parsley-Bunch.jpg,https://greenspoon.co.ke/product/farasi-lane-flat-parsley-bunch/
565,ForestFoods Certified Organic Lemon Grass - 100g,69,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/05/Greenspoon-Kenya-ForestFoods-Organic-Lemon-Grass-100g.jpg,https://greenspoon.co.ke/product/forestfoods-certified-organic-lemon-grass-100g/
566,Kagira Ridge Farm Organic Coriander -  Approx. 100g Bunch,59,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/05/Greenspoon-Kenya-Kagira-Coriander-Bunch.jpg,https://greenspoon.co.ke/product/kagira-ridge-farm-organic-coriander-approx-100g-bunch/
